106,11,4,They're noodles...and tofu!,"I first tried these tofu noodles on a whim.  They looked interesting, low-calorie, and fun to eat.  I am so happy I found these noodles!<br /><br />The noodles come in a pouch with water, and it is plenty for two people.  I drain out the water, add some fresh water, and microwave it in a bowl for 2 minutes.  They have a cool texture (like slippery ramen), and they have a very mild flavor.  I typically eat these noodles after adding some type of sauce and veggies.  Yummy!<br /><br />A warning:  when you first open the noodles, they smell strange.  VERY strange.  Almost so strange that you may not want to eat them!  Apparently this is normal (they are made with yam flour), and the package says to just boil them for 2 minutes to remove the smell.  After 2 minutes in the microwave, the smell really does go away!<br /><br />Overall, I love these noodles.  It is a low-cal, low-carb alternative to ramen noodles, and it has a lot of protein.  They are mild enough to mix with anything, and they are really easy to make.  Try it out and enjoy!",2005-10-30 19:00,128,274,8,5
107,11,5,A different kind of noodle,"I bought a few bags of these noodles after reading a very favorable review of them on the Hungry Girl website, and I am glad that I did.  They work well in a number of different recipes, are filling, and add a ""calcium boost"" to the dishes I use them in, for very few calories.  These are not ""pasta"" type noodles, of course - the texture is different (softer and kind of ""slippery""), and they have virtually no flavor of their own - they take on the flavor of whatever sauce or dressing you use with them.  I probably won't use these noodles with European-style or American-style sauces such as marinara or cheese sauce - those types of sauces were created for grain-based pastas, which these are not.  On the other hand, these noodles are fine in such Asian recipes as Pad Thai, Lo Mein and Dan-Dan Noodes (basically, noodles in a spicy peanut or sesame sauce).  There are a lot of Asian-style recipes in cookbooks and on the Internet which are fairly easy to make, taste terrific, and work beautifully with these noodles.  You can prepare yourself a real treat, if you use these noodles in the types of recipes that work well with their texture, and for a fraction of the calories you'd eat if using regular noodles or rice.  In short, if you attempt something like spaghetti with meatballs or chicken cacciatore using these noodles, you're likely to be disappointed, but if you use them in Pad Thai, any type of curry, other Asian dishes, or most soups, you're likely to find yourself enjoying a delicious and wonderfully low-cal, low-carb meal.<br /><br />One thing - when you open the bag, there is a slight ammonia-like odor (it smells ammonia-like to me, anyway).  If you rinse the noodles well and then parboil them for a few minutes, as per the package directions, the odor really does disappear.  It is not a strong odor, it won't permeate your kitchen or anything like that, but you will definitely want to rinse and parboil the noodles before using them.  Just follow the package directions.",2006-08-25 19:00,129,54,0,4
108,11,6,traditional noodles,"I spent some time in Japan and the shirataki noodles are used in a bunch of dishes including Sukiyaki.  Maybe that's why the Japanese are thin.  These noodles should be parboiled to remove the preservative.  They don't melt easily so they can be cooked for a long time.  They have a hard gelatinous texture so they don't absorb flavors easily.  I think they taste better with strong sauces, smoked meats, etc.  If you are trying to lower your carbs and/or cut calories, you can have your noodles and eat it too.",2006-01-05 19:00,130,51,3,5
109,11,7,BEST FOOD FIND EVER!!!!,"Tofu Shirataki is simply amazing.  Anyone who says that it tastes or smells funny has not prepared it correctly.  To prepare:  drain and then rinse VERY well.  At this point, I prefer to cut the noodles up a bit.  Boil 2-3 minutes- any longer and the pasta will become tough.  Pat dry and add your favorite sauce.<br /><br />These taste just like pasta, but with SOOO many fewer calories.  This is not just a food for people 'trying to lose weight', as other reviewers have said.  This is a food for health-conscious consumers.  For me, this has been the find of a lifetime.  There are so many different recipes you can use them in, and they taste simply fantastic.  In fact, with sauce, they taste just like pasta (and who doesn't love pasta?).<br /><br />I learned about Tofu Shirataki through Hungry Girl.  On her web site, she has tons of low-calorie recipes using Tofu Shirataki [...]<br /><br />For anyone who has tried these and disliked them, please give them another try.  Make sure to drain and REALLY rinse the pasta before boiling.  The scent will vanish.  Cutting the pasta up helps as well, since it is slightly slippery.  Try it with a cheesy pasta bake, with your favorite marinara sauce, or even in soup!  The options are limitless.  This truly is a fantastic, fantastic product.",2007-02-04 19:00,131,26,0,5
110,11,8,Not as bad as the other reviews suggest,"I ordered these noodles after reading about them on Hungry Girl.  Yes, they smell when you open them.  Just pour them into a strainer & rinse under warm water.  Then boil them for 2-5 minutes.  After that, I didn't think they smelled bad at all.  They do have a different texture, but I was able to chew them.<br /><br />If you are on a diet & tend to blow it over pasta, give these a try.  You can have a whole bag for minimal calories.  I added tomato sauce & parm. cheese.  While it's not an exact replacement for spaghetti, it does the trick if I want a big bowl of pasta.",2006-01-22 19:00,132,24,0,4
111,11,9,Most disgusting mistake of my life...,"I tried these noodles after the numerous recommendations made by the website HungryGirl, but I must say that these noodles are the MOST disgusting thing I have ever eaten.  If you want to get these noodles, I highly suggest you get one pack to try before stocking up (as I did), because you will most likely be left with packs of noodles you won't want to eat.  These noodles have the most unbearable smell, and no amount of rinsing and microwaving I did could remove the horrendous stench.  Additionally, they were so oddly chewy and gelatinous that it is difficult to eat them.  You kind of have to knaw on them to get them to break off into bites.  The nutritionals are great, but they are so not worth any calories you save...they taste horrible and you'd wish you'd eaten nothing than waste 40 calories on these noodles!",2006-01-06 19:00,133,65,10,1
112,11,10,"Fettuccini shape, inedible texture and taste.","I can't believe this was made and packaged for human consumption. I am still reeling from my attempt at eating it- spare yourself.<br /><br />Open the package and breath in the heady scent of... ammonia. But wait, they warn you of the authentic scent of Shirataki, and recommend that you parbroil the noodles to reduce the stench, excuse me, aroma.<br /><br />Once cooked you can enjoy pseudonoodles with the scent and consistancy of overcooked squid. Mmmm, so difficult to chew.<br /><br />Described as the perfect diet food for good reason. You won't be able to finish more than two forkfulls.",2005-12-09 19:00,134,148,28,1
113,11,11,"Excellent noodles, especially for asian dishes","If you're expecting egg pasta made from the finest durum wheat, you'll be disappointed, but if you're a fan of japanese sukiyaki, stir-fry udon and chow fun these low carb subs will be right up your alley.  Also and excellent sub for pad thai dishes.  If the texture doesn't bother you, then go ahead and try it with your favorite western-style dishes.<br /><br />Shirataki (shredded konjac) really has no flavor itself, but like tofu, it absorbs flavors extremely well.  In addition to being low in calories and carbs, it's very good for your digestive system!  Eat up!",2006-05-02 19:00,135,16,0,4
114,11,12,These are really good,"I liked these.  I was prepared for an awful stench upon opening the package, but mine didn't smell at all.  I followed the instructions and was pleasantly suprised by the taste and unique (unique = good) texture.  These noodles weren't like pasta, but they were good.  I'll have no problem eating them agian.  As a matter of fact I thought they were quite delicious.",2006-09-04 19:00,136,15,0,4
115,11,13,"Don't expect Italian pasta texture, but enjoy a new one.","It ain't spaghetti, folks, but used properly it can enhance your eating. It's great in a wet, soupy type dish. Eaten ""as is"" (after rinsing) the noodles are very soft and tender, too soft to pass for a dry Italian type pasta, unless you always cook dry pasta to death. Boiling them for a minute or two firms them up somewhat, but they never become as firm as a properly cooked dried pasta.<br /><br />For the reviewer who said that pasta is out due to his/her type 2 diabetes... it's not! I'm in the same boat, and we can still enjoy pasta, we just need to measure it to control the carb servings and always use whole grain types to slow down the sugar load. I weigh out 2 oz. before cooking for 2 carb exchanges (the 1/2 cup serving measurement is absurd because different types of pasta will fill a cup differently), and I use bulkier additions like chunky vegetables and have a big salad on the side.The oil and vinegar salad dressing helps to further temper the blood sugar rush. Of course, if you eat lots of carbs for breakfast and lunch, don't plan on 2 carb servings of pasta for dinner. And I have given up the (white) Italian bread on the side! That's the worst part, but the pasta is at least do-able.",2006-07-26 19:00,137,14,0,4
116,11,14,Awesome.,"My partner has to moniter blood sugar so we really don't get to eat a lot of pasta, bread, or starches like potato.  We found these at a local store and gave them a try.  They require attention to prepare: you have to drain, rinse, and parboil the noodles to remove the smell of the preservative, but once that is done these noodles are great.  I make them in thai noodle dishes and with some italian pasta sauces.  They are better with the thai dishes because they cook with the sauce a little more.<br /><br />Worth the effort especially if you have a limited diet because of sugar restrictions.",2006-01-26 19:00,138,14,0,5
117,11,15,Hypoglycemic dream food. . .,"After reading some of the negative reviews for this product, I had to contribute my experience.  I am a hypoglycemic, which means that I have to severely restrict my consumption of breads, sugars, and carbohydrates including pastas and starches.  This week I was able to enjoy noodles again.  This product is fantastic.  I tried it in a Pad Thai dish and it perfectly resembled real noodles, in texture as well as flavor.  I have not tried it plain with a pasta sauce, for example, so I cannot vouch for how it tastes on its own.  It is VERY IMPORTANT, however, that when you prepare Shirataki you have to first strain the liquid from the bag out, soak in fresh water, then boil for two minutes.  After that you can add it to any dish you like! This eliminates any of the ""chewy-ness"" or gummi-ness that some other customers were complaining about.  All in all, the process does not take any longer than you would normally experience in boiling some raw pasta noodles...and if you ask me, it is well worth it.  Just to be able to enjoy eating noodles again without throwing my blood sugar off is a miracle!",2006-01-26 19:00,139,13,0,5
118,11,16,I love these noodles!,"I have been eating this product for the past 2 years.  I picked them up one day at the supermarket because they looked interesting.  To my surprise, they were great.  I love this product.  The noodles are filling and are certainly NOT as bad as some of these reviews suggest.  I think that eating healthy is always a challenge.  This food does not taste gross.  Actually, there is not too much taste to it at all until you put a sauce on it (just like most Tofu products).  The texture is a little softer than most noodles but certainly far from GROSS.  We need to do what we need to do for health's sake!  Give em a try; I think you will be pleasantly surprised!!",2006-01-23 19:00,140,13,0,5
119,11,17,great pleaser,"Having begged a local super market WEGMANS in Buffalo NY suburbs,I found this product in the refrigerated isle w/yogurt and procesed and packaged ready to eat heat and serve items.<br /><br /> Texture was not exactley what I expected,but knowing that being a type II diabetic put regular spagetti out of reach (too high in carbs.)I ate the treat with my favorite sauce,then proceeded to put on my shoes and drive directley to the supermarket to purchase another pound of SHIRATAKI Spagetti for my next planned sauce meal.<br /><br /> This product is great for me because I eat alone several times a week , it is easy to prepare and is satisfying .<br /><br /> I do have a problem with the high cost $1.99 per pound,but I will use this product again just not as often as I would like.",2006-07-24 19:00,141,19,2,4
120,11,18,AWESOME!!! GREAT PRODUCT..,"I lost 90 lbs and have not had pasta in over 10 years!  I found this product on hungry-girl, ordered it and now have had chicken fettucine alfredo and spaghetti and sauce for the first time in years!!<br /><br />The KEY is in preparation!  I was lucky enough to read this on HG's website.  You have to rinse it REALLY, REALLY well in strainer.  Then pat it dry.  Completely dry.  Then i add whatever sauce and microwave for less than a minute.  Ive had it 2 days in a row and im ordering more now!  My first order came within one day! Go noodles!",2006-03-25 19:00,142,15,1,4
121,11,19,"Fast, Tasty, but Not Cheap","As a Manhattanite, a vegetarian, and someone who takes food VERY seriously and is always on the lookout for quick, tasty, healthful meals, Asian cuisine of all stripes comprises a substantial percentage of my diet. I happened upon Amazon reviews of this product quite by accident, so sought it out when I was near a Gristedes, where I was directed to the produce section. Having read the reviews as well as being familiar with various Asian pastas, e.g., rice noodles, mung bean noodles, egg noodles, etc., I was neither put off nor surprised by descriptions of this product's texture/smell. I bought one each of this (which, surprisingly, I preferred) and the ramen-type and have tried both with Annie Chun's Thai Peanut Sauce (and now wish I'd had some chopped peanuts to add for texture).<br />Actually, the oft-cited aroma didn't hit me until the 2.5 minute parboiling recommended on the package and yes, it was rather peculiar. But it disappeared quickly and the noodles had no aroma or particular flavor afterward. I suggest draining them very well and blotting them with a paper towel so that they're more receptive to absorbing the sauce of your choice. I don't think they're a good choice as a vehicle for Western-type sauces--their texture is very Asian and is complemented by Asian sauces. But hey, that's just me; other people who've reviewed them enjoy them with Western dressings. They pick up the flavor of sauces quite well, have a negligible calorie count (40 for the whole package), are low in carbs, and actually contain a bit of protein. I have no reason to think they wouldn't work equally well in stir-fries and soups. My only complaint is that at two bucks a pop for an appetizer-sized portion, they're expensive--discovering that the nutritional analysis was based on a two-serving package earned a derisive snort from yours truly. I checked Koreatown (same price) and found them in Chinatown for $1.45--still not cheap, but definitely easier to justify at 25+% cheaper than two bucks.<br />Not for everyone, but really yummy for those who like Asian food or are receptive to trying something new. I think these are directed more towards the Japanese and Korean communities, but I gave them enough of a rave that the Chinese vendors who sold them to me seem inclined to give them a try themselves.",2007-01-11 19:00,143,11,0,4
122,11,20,The Shirataki Experiment,"I've seen these around but all the negative press told me it wasn't worth the agony of trying to choke these stinky slimy suckers down. Anyway, practicing the reasonable-carb lifestyle, I rarely eat pasta but miss the convenience of pasta dishes for lunch.  Wondering if they were really *that* bad, I busted out the fiver I had burning a hole in my pocket and bought two bags. Ready for the most horrendous smell that had ever invaded human nostrils, I opened the bag and held my breath.  No sirens went off, the cats were still walking around and life appeared to go on, so I let my guard down and decided to take a breath while the noodles and I were in the same room.  Silly me, I thought to myself.  I've been fooled by the drama of Amazon reviewers.  Sure they do have a smell, but steaming up some brussels sprout will leave you worse off. A 30-second generous rinse of hot water in my favorite yellow Tupperware strainer yielded a healthy portion of stench-free noodles.  Then I decided to do what no man has dared to do before! I reach into the strainer with my index finger and opposable thumb, pinched a tablespoon-sized serving of plain hot rinsed noodles, and stuck them directly in my mouth! O.M.G.... nothing happened.  So I made my spaghetti and had a great day.",2010-05-10 19:00,144,10,0,5
123,11,21,"Finally, a GREAT substitute for noodles and pasta! And here's the calorie info...","I agree with the reviewer who gave these a stellar rating. We've tried a variety of pasta and noodle alternatives (spaghetti squash etc) and the results ranged from interesting to...terrible. The spaghetti squash was the best alternative but it certainly didn't taste like regular pasta. But regular pasta plays havoc with our blood sugar and whole wheat pasta wasn't to our liking...so we continued our search.<br /><br />These Tofu Shirataki Fettucini are the absolute alternative to pasta which we've found and they are very tasty. I noticed that one person here said they were ""tough"" and ""inedible"". NOT TRUE. Also, they have only 40 calories per package and one package was certainly enough to be a generous serving for me (it might take two packages for someone with a hefty appetite). I tested my blood sugar before and after eating these, both within an hour of eating them and several hours later. My blood sugar stayed nice and level, so there was that benefit as well.<br /><br /> As far as texture goes, they ARE closer to an ""al dente"" (a bit chewy) pasta than an overcooked, mushy pasta but we'd always preferred our pasta a bit on the ""al dente"" side. If you don't like ""chewy"" you might not like the Tofu Pasta. That didn't bother us one bit.<br /><br />True, the taste is not identical to pasta but we both felt that (like most tofu) it picked up the taste of whatever we put on it and any remaining taste was subtle, in our opinion.<br /><br /> The first time we ate it we put on homemade tomato sauce, fresh Parmesan and oregano and basil (fresh basil) It was yummy! The second time we made spaghetti (canned sauce and ground beef and freshly chopped spices) and it was also delicious. I then experimented with various sauces, from those with a sour cream base to creamed cottage cheese and a bit of butter and green onions. Every time, the result was delicious - and what a calorie savings over regular pasta.<br /><br />  We have not eaten them plain or buttered, like regular noodles or pasta. I have a feeling the texture might be more noticable then and there might be a subtle taste that would be different from pasta.<br /><br />  This is as detailed and clear as I can be. We were absolutely DELIGHTED to discover and use these and found them to be the best substitute by far for our favorite pasta (although we're certainly open to suggestions for others).<br /><br />PS: Since writing my original review, I wanted to note that I adapted a sweet noodle kugel recipe using these as the ""noodles"". It was delicious. For anyone who might be interested in doing the same, I did NOT bake the kugel like you do a traditional one. I simply used Light Sour cream, cinnamon and Splenda to make a kugel that would work for diabetics or those on a diet. I did heat the noodles in the microwave after draining them because they do tend to leak liquid even when they are heated up without any. I added the other ingredients to the hot noodles and heated gently on the stovetop. Leftovers were eaten cold.",2006-03-10 19:00,145,13,1,5
124,11,22,Good Product,"I read about this product on the Hungry Girl website.  It listed Amazon as a supplier.  I read all the reviews and decided to place an order.  It took longer than I expected to arrive, since I had to pay extra shipping I thought it would be here sooner.  The extra shipping must have been  for the cool pack in the box it was shipped in.<br /><br />The noodles were a little chewier than regular pasta.  But like regular pasta the didn't really have a taste of their own and took on the taste of what ever sauce you use.  I really did like them.  Being diabetic, it is a great pasta alternative that will not raise my blood sugar.  And I didn't find a unpleasant smell when I opened the bag as another reviewer wrote. Just the same I did rinse them well.<br /><br />I have since found them in a local health food store so I won't have to pay the high shipping any more.  I have not been able to find the spaghetti type anywhere, only the flat noodle type and I would really like to try the spaghetti.<br /><br />I would recommend this product to any one that wants a lower carb, lower calorie pasta.",2006-04-15 19:00,146,9,0,4
125,11,23,"If it seems to good to be true, IT IS!","I was dying to get my hands on these after reading such wonderful endorsements.  I had nothing but high hopes.  I was totally open minded.  I thought it seemed too good to be true (low cal no carb noodles!) but hey, I'm an optimist.  Guess what? It is too good to be true!  I read about washing them and drying them.  I did.  No problem.  I added sauce.  I put them in my mouth.  The taste was not the problem it was the texture.  It was seriously like chewing rubber bands.  No noodle resemblence whatsoever.  I honestly can't understand those who rave about these, but, hey, to each his own.",2006-06-06 19:00,147,20,4,1
126,11,24,Pretty Good,The noodles need to be rinsed before cooking.  This is very important unless you like fishy smelling food!  I like these better than the thin noodles.  These seem to have a better texture.  They go great with some stir fried veggies and a little toasted seseme oil.<br /><br />You can get these for about $2 at Trader Joes.  The shipping for these is very high and not really worth it for such a tiny bag of pasta.,2007-03-09 19:00,148,6,0,4
127,11,25,Surprisingly Good,"I was always scared away from trying these things from all the bad reviews complaining about the smell and texture. However, a local grocer recently started stocking them so I couldn't resist paying the few dollars for a package.<br /><br />I was shocked - no smell but I boiled them up to warm them up anyways. They went great with a simple tomato sauce and grated cheese. You get a good size bowl of mild flavored noodles that may be slighty more slippery than regular pasta, but nothing that bother my tastes. For 40 calories its a good thing to add to dishes when you need to eat light - soups would be really ideal with this type of noodle.",2007-05-18 19:00,149,5,0,5
128,11,26,No noodle in Asia tastes like this!,"I, too, have eaten noodles in Japan, China and South east Asia. In fact noodles are one of my favorite foods. Amazingly I have never tasted anything as foul as these. Rubberey and disgusting. I parboiled them, stirfried them, microwaved them; tried every way to cook them to eliminate the awful flavor. Others have said they like them, I suggest you try one package to make your decision. I think this is a food that requires a less sensitive taste mechanism to eat.",2006-01-28 19:00,150,7,1,1
129,11,27,"Shirataki Oodles Of Noodles, Tofu-Styled","I expect 2006 to be a breakout year for shirataki noodles because people want to eat heathier and better by choosing foods that help them cut down on the carbs without sacrificing the taste and texture they adore. It's a delicate balance, but shirataki noodles are proving it can be done.<br /><br />I've already tried the Konjac brand of shirataki noodles and reviewed them for you last week. Now let me introduce you to another kind of shirataki noodles that are quite different from the Konjac brand. They're from a company called House Foods.<br /><br />House Foods Tofu Shirataki noodles are a unique combination of tofu and polysaccharide glucomannan (yam flour) to provide a genuinely authentic pasta texture that you frankly just don't get from the Konjac brand. I was extremely surprised by the House Foods brand and would definitely choose this brand over Konjac in a side-by-side comparison -- DEFINITELY!<br /><br />What's so different about the House Foods Tofu Shirataki noodles?<br /><br />For starters, each 4-ounce serving (2 servings per bag) has just 20 calories and a neglible 1g net carbs (3g total carbs minus 2g of dietary fiber). While that's not ZERO, it's certainly not bad, especially considering the trade-off you make in the texture of these noodles. These are perfect for every phase of livin' la vida low-carb for a nutritious and delicious pasta alternative.<br /><br />Also, they are sugar-free, gluten-free, cholesterol-free, dairy-free, and even have 10% calcium. What could be better?<br /><br />When I opened my bag of Noodle Shaped House Foods Tofu Shirataki for supper tonight, I immediately smelled the infamous fishy odor from them as I have come to expect from this product. But don't let that deter you away from enjoying the final version of this product, though, because the smell does go away quickly once you have rinsed them off and warmed them up for a few minutes either in boiling water or in the microwave.<br /><br />After draining the noodles in a collander, I transferred them to a bowl, sprinkled some garlic Alsosalt on them, and poured my favorite no sugar added spaghetti sauce on top. Mixing the noodles together with the sauce, I warmed it up in the microwave for about 2 minutes. Then I added some pepperoni slices and mozarella cheese on top and cooked it in the microwave for an additional minute. Mmmmmm. This looks so good!<br /><br />Voila! My low-carb House Foods Tofu Shirataki pasta dish was complete and it was time to eat.<br /><br />Since I had already tried another brand of shirataki noodles previously, I was expecting them to be similar when I put them in my mouth. But imagine my surprise when I started chewing and noticed they were soft like real pasta and weren't as ""chewy"" as the other brands. WOW! Check it out, this is AWESOME dude! Can you imagine shirataki noodles getting any better than this? My wife said they reminded her of Oodles of Noodles when she looked at them.<br /><br />House Foods has certainly found their niche in the shirataki noodles market and I applaud them for providing consumers with a unique choice. While the other brands of shirataki noodles certainly aren't bad products, the House Foods Tofu Shirataki noodles are the only ones on the market today that provide the actual look and feel of real pasta without the carbs or calories! CONGRATULATIONS to them for doing such an excellent job with their products!<br /><br />And apparently the consumer seems to like House Foods Tofu Shirataki, too, because their Fettuccini Shaped and Noodle Shaped products are currently #1 and #2 respectively on the list of bestselling Gourmet Foods at Amazon.com. How about that?<br /><br />So go ahead, give 'em a try! All you have to lose is excess weight. Eating pasta on a ""diet"" never tasted so good, baby!<br /><br />We haven't heard the last of shirataki!",2006-03-13 19:00,151,9,2,5
130,11,28,Very good pasta,"Not quite the texture of pasta, but was still very good.  Since pasta does not have a flavor anyway, it just took on the flavor of the sauce and tasted the same.  I would recommend to anyone who does not want the heaviness of pasta.",2006-03-22 19:00,152,4,0,4
131,11,29,Tofu Shirataki Noodles....THUMBS UP!,"After reading many of the reviews for the Tofu Shirataki noodles, I was skeptical of trying them. But, I was able to find them at the local Shoppers Market and decided to try a bag. I expected the cost to be high, but was pleasantly surprised that they were only a dollar a bag on sale! I bought a bag of the spaghetti shaped noodles since they were out of the fettucini. I then bought a jar of low fat Ragu Alfredo Sauce. This sauce has a lot lower carbs than the tomato based sauces so that is why I decided to use it.<br /><br />As far as the preparation, I put a pot of water on the stove and began to boil it. When I opened the bag of Tofu Shirataki noodles, I expected a strong ""fishy"" smell. Believe me, the smell is very slight and not at all anything to be grossed out about. I then rinsed the noodles in a colander with hot water for a few minutes. I then put the noodles in the pot of boiling water and boiled them for about 2 to 3 minutes. When I drained them in the colander, there was NO SMELL at all. To be honest, there wasn't a smell after I just rinsed them thoroughly, but I boiled them anyway. After rinsing again in hot water I then used paper towel and DRIED THE NOODLES very thoroughly. The noodles are a little long, so I cut them with a pair of kitchen scissors.<br /><br />I prepared a serving of Ragu Alfredo sauce and then poured it over the noodles. At this point, nothing was different than if I used regular spaghetti. The Tofu Shirataki absorbed the alfredo sauce very nicely and it looked rather appetizing. Now for the taste test. When I put the noodles in my mouth, they were no different than regular spaghetti. It is when I bit down on the noodle that I noticed the difference. The texture is firmer and a little bit chewy, but not like a ""rubber band"" like some of the reviews stated. That was the biggest difference in these noodles. However, it just took a little bit of time to get used to the texture. After a few mouthfuls it didn't bother me at all, and I was surprised how great it tasted and how well the sauce was absorbed by the noodle.<br /><br />The bottom line is....I LOVE the Tofu Shirataki noodles and will definitely buy them again! Now, I am glad that I bought the spaghetti shape noodles because I think that the fettucini noodles would be much more ""chewy"" because of the size of the noodles. So for now, I will stick with the spaghetti version. Gice them a try and ENJOY!",2011-05-01 19:00,153,4,0,4
132,12,30,good seaweed but somewhat messy to eat,"If you like dried seaweed, you will probably like this.  Food is highly subjective, so I'll limit this review to things that might not be obvious from the item description.  It is slightly sweet (about the same as barbeque potato chips) and has sesame seeds mixed in.  The packages contain shredded seaweed strips which are similar in size to cross-cut shredded paper; this should not be problematic to eat at home but if you want something to snack on while driving, traveling, etc., I would recommend the salty (no sugar) version which comes in 3inx1.5in sheets.",2007-12-07 19:00,154,23,0,4
133,12,31,Deliciously nutritious,"Sea's Gift truly is a gift. Being vegan, I am always on the look out for tasty, nutitious, easy to eat snacks. Sea's Gift has become a staple for lunch. I toss it into steamed rice and vegies or, my favorite, ""Avacado Roll Salad."" Take one pouch of Sea's Gift, green onion, cucumber, seasoned rice, and avocado. Just mix it together and I swear it's the absolute best salad ever!<br />And, my kids eat it as a snack straight up!",2008-10-30 19:00,155,9,1,5
134,12,32,DELICIOUS but VERY messy to eat.,"This company makes delicious nori snacks and I am willing to say I think eating nori feeds your brain at least a little. Of course it feeds your body. Anyway this delicious salty sweet snack is in little shreds like big sawdust and basically is as inelegant to eat in front of another person as onion soup au gratin on a first date. HOWEVER. I love it. Maybe the best weird vegetarian kind of sweet snack I have ever tried. TONS of packaging, that is kind of non-green but it does keep the product pristine and CRISP. WORTH EVERY CENT.",2009-06-18 19:00,156,5,0,5
135,12,33,Gift from the Sea,"For anyone who is hesitant about trying seaweed, our gift from the sea, try this.  It is crunchy, sweet, and so healthy.  Most Americans are deficient in minerals, especially magnesium.  Seaweed is the answer and this product makes it easy to supplement.  Just try it!",2008-04-25 19:00,157,4,0,5
136,12,34,"Good, if you like nori","These taste like sweet and salty seaweed (nori).  If you like nori, you'll like these,",2007-04-17 19:00,158,3,0,4
137,12,35,"what a shame! ok, 2nd try 5 stars!!!","Sounded fantastic...and would have been great stocking stuffers for a family who enjoys nori snacks. However, the box arrived already open...hard trip, I suppose! But I was still hopeful! then I opened 3 different individual packages and they were a slimy mess- snack escaping it's once sealed tray in each one. Ok, I like nori...but I don't feel good about eating something that has little in the way of package integrity! (one out of 3 layers intact!)<br />Wish I could have said good things about this snack. Maybe yours will be in better shape!<br /><br />gave it another try! and very yummy- wonderful in soup and on popcorn. Great for pregnant or nursing moms (high in vit A) I'd recommend it now, hope the shipping technique stays good!-We are all hooked!",2008-12-21 19:00,159,5,2,1
138,13,36,$14.46 not bad at all and made in America,I haven't been at ease with eating grapes since high school when I learned about the plight of migrant farm workers in California.  These grapes taste close enough to fresh ones to eat straight out of the can but my purpose for them is raisin substitute in baking. Four out of the 8 cans were dented.,2007-05-07 19:00,160,2,0,4
139,13,37,Thompson Grapes a must have for Fruit Salad,"Thompson grapes work so well in my fruit salad.  My family has been making this fruit salad for about 50 years.  Originially we used fresh grapes, but the Thompson grapes work so much better.  They are not sour and just right.  I order Thompson grapes by the box because it is so much cheaper to get 8 in a pack.  Buying a couple at a time can be expensive at the grocery store.  I also find that I can't always find the grapes in stock at my local grocer.  So buy Thompson grapes you will love them!",2010-01-08 19:00,161,1,0,5
140,13,38,A toddler favorite,"I personally have not tried these, but after my 2-year-old son continually picked the grapes out of his fruit cocktail and eschewed the pears, peaches, and pineapple, I am glad to have found plain canned grapes. He absolutely loves them!",2008-03-29 19:00,162,1,0,5
141,13,39,I love these canned grapes and can only find them on Amazon,"The grocery store used to carry these years ago, but suddenly they stopped.  And they were my favorite canned fruit.  I missed them!!! Then I was browsing Amazon recently and came across them.  Yum!!!  I have reordered twice now.  A great deal.  8 cans and free shipping.  They are sooooooooooo tasty - you will love them.",2012-10-15 19:00,163,0,0,5
142,13,40,Perfect,My mother couldn't find these in any of our (national chain) local grocery stores.  She is so pleased to have them now!,2011-02-27 19:00,164,0,0,5
143,14,41,I would never buy a single thing from this company again ever...,"So.. Our family got a gift card for Christmas for this company. We paid a small amount for shipping over the<br />gift card, but what a headache it has been!<br /><br />The Steaks were nothing to write home about, nor were the hamburgers or baked potatoes.<br /><br />We have have just as good or better from the grocery store butcher.<br /><br />The killer is, once you order something they call your home like every freaking day. Even on Saturdays.<br />We just got a call like 2 mins. ago and nobody was on the line and the caller ID says 'Omaha Steaks'. What<br />is up with that?<br /><br />Save yourself the hassle and go to a real butcher ( but don't give him your phone number either ).",2012-02-03 19:00,165,16,2,1
144,14,9,Poorest steaks ever,"Just call me a sucker!!!  Ordered a bunch of steaks, burgers, hot dogs, potatoes, and fish from Omaha Steaks.  Poorest meat I have ever eaten.  We can get better quality at Walmart and even better yet at the local butcher shop.  Then we are bombarded with phone sales calls and junk mail.  Wished I would never have fallen for ""Best Steaks you have ever eaten"".  Will never purchase again.",2012-06-18 19:00,166,8,0,1
145,14,8,Not worth the money.,"I ordered 24 of these burgers. It was my first time trying Omaha Steaks and I'm rather disappointed. While they do hold their shape well and cook fairly quickly, they do not have much flavor at all. Way too similar to regular supermarket frozen patties. They are a let down for the price. You'd get more texture, flavor, and value from standard ground beef. Definitely not worth $45. I'd give them 2 and a half stars if possible.",2011-06-24 19:00,167,8,0,3
146,14,7,Delicious burgers!,"The hamburgers were delicious, fresh and easy to cook. I will definitely order them again. Quick, COLD shipping, too!",2008-10-17 19:00,168,13,2,5
147,14,6,Fine food but unplug your phone,"I purchased a combination package including this item via a Kindle Special Offer a couple of months ago.  The food was packaged well and tastes fine.  If you make a purchase from this company, though, be prepared for a BARRAGE of followup solicitation calls.  Once you've had a transaction with a company, they are ""allowed"" to contact you via phone (incessantly) for a period of 2 years after the last transaction, even if you are on the National No Call Registry.  Any apparent ""deal"" comes at the cost of providing them a foot in the door to hound you.",2012-04-25 19:00,169,9,1,1
